Order ID,CustomerID,ProductID,DateID,WarehouseID,ShipmentID,Shipping Time,Order Quantity,Gross Sales,Discount %,Profit
41828,9575,34,382,1,759,177,3,300,0.01,245
53515,9576,34,106,1,413,108,3,300,0.01,245
53681,9577,34,474,1,4295,102,3,300,0.12,245
55258,9374,34,574,1,1167,86,3,300,0.07,245
63053,9578,34,203,1,1362,36,3,300,0.16,245
63333,9579,34,180,1,1184,33,3,300,0.01,245
65233,9580,34,227,1,420,26,3,300,0.12,245
3353,9581,34,169,1,5816,-15,2,200,0.01,245
3726,9582,34,470,1,5054,-17,2,200,0.09,245
6591,9313,34,535,1,4219,-55,2,200,0.03,245
7133,9583,34,438,1,1727,-55,2,200,0.0,245
7305,9584,34,859,1,5817,-50,2,200,0.09,245
8331,9585,34,112,1,3837,-25,2,200,0.12,245
8331,9585,34,112,1,1112,-23,2,200,0.1,245
11043,9586,34,258,1,5705,-38,2,200,0.05,245
21038,9587,34,226,1,2019,-141,2,200,0.07,245
29835,9588,34,250,1,4938,-132,2,200,0.02,245
33806,9165,34,15,1,5818,-165,2,200,0.09,245
35261,9272,34,577,1,5819,-166,2,200,0.03,245
45311,9561,34,916,1,5820,-253,2,200,0.03,245
49231,9589,34,286,1,5821,-274,2,200,0.06,245
61686,9590,34,480,1,4465,-279,2,200,0.12,245
61691,9424,34,480,1,5822,-277,2,200,0.1,245
63631,9427,34,30,1,5823,-214,2,200,0.15,245
356,9326,34,523,1,1995,776,2,200,0.07,245
555,9591,34,247,1,176,778,2,200,0.18,245
1198,9398,34,213,1,1194,772,2,200,0.09,245
6763,9592,34,134,1,383,733,2,200,0.18,245
7565,9593,34,135,1,1959,736,2,200,0.0,245
11303,9594,34,466,1,1532,755,2,200,0.05,245
19045,9595,34,158,1,1636,-247,2,200,0.16,245
23613,9596,34,10,1,456,-271,2,200,0.1,245
29521,9597,34,760,1,3,-321,2,200,0.17,245
29553,9387,34,922,1,2487,-321,2,200,0.16,245
35061,9598,34,329,1,3122,-364,2,200,0.12,245
43395,9599,34,160,1,4171,-423,2,200,0.05,245
43815,9198,34,726,1,3229,-425,2,200,0.09,245
45675,9600,34,275,1,2366,-434,2,200,0.04,245
49696,9298,34,566,1,2439,-475,2,200,0.1,245
51511,9245,34,716,1,1640,-477,2,200,0.06,245
53516,9601,34,106,1,418,-488,2,200,0.04,245
55665,9602,34,186,1,1076,-471,2,200,0.2,245
57575,9123,34,283,1,1341,-478,2,200,0.06,245
57813,9603,34,581,1,1016,-471,2,200,0.09,245
59366,9604,34,28,1,1587,-472,2,200,0.03,245
61598,9394,34,460,1,3635,-506,2,200,0.16,245
63658,9533,34,461,1,1789,-514,2,200,0.09,245
67595,9605,34,228,1,4453,-540,2,200,0.13,245
67808,9606,34,887,1,2659,-532,2,200,0.02,245
1188,9607,34,213,1,3185,499,2,200,0.1,245
5786,9608,34,374,1,3602,468,2,200,0.09,245
17291,9268,34,205,1,2535,356,2,200,0.09,245
17831,9337,34,222,1,1258,352,2,200,0.12,245
19558,9609,34,6,1,1405,333,2,200,0.15,245
21033,9463,34,226,1,5824,322,2,200,0.09,245
25065,9354,34,518,1,1941,288,2,200,0.17,245
25823,9610,34,503,1,2372,286,2,200,0.06,245
41576,9611,34,197,1,1072,156,2,200,0.1,245
41813,9612,34,382,1,5172,167,2,200,0.15,245
43966,9613,34,105,1,3634,171,2,200,0.01,245
45995,9614,34,361,1,383,160,2,200,0.17,245
47836,9615,34,665,1,3521,164,2,200,0.18,245
51513,9616,34,716,1,2342,129,2,200,0.05,245
51671,9147,34,431,1,5107,128,2,200,0.18,245
61375,9545,34,287,1,3188,109,2,200,0.01,245
4301,9617,34,39,1,1639,62,5,500,0.18,245
4765,9618,34,178,1,5825,84,5,500,0.2,245
7363,9619,34,3,1,5177,58,5,500,0.09,245
13301,9620,34,234,1,5826,140,5,500,0.09,245
19853,9621,34,264,1,2512,86,5,500,0.1,245
19935,9353,34,576,1,3036,102,5,500,0.04,245
19951,9622,34,347,1,5827,109,5,500,0.02,245
19951,9622,34,347,1,3934,141,5,500,0.01,245
19986,9623,34,347,1,2598,160,5,500,0.25,245
25651,9624,34,307,1,2088,139,5,500,0.07,245
31543,9625,34,441,1,3603,165,5,500,0.03,245
35383,9626,34,330,1,1836,200,5,500,0.03,245
35518,9627,34,87,1,3385,202,5,500,0.25,245
61815,9628,34,583,1,1156,-764,5,500,0.12,245
63645,9629,34,461,1,1767,-778,5,500,0.18,245
65263,9630,34,227,1,5482,-796,5,500,0.07,245
65531,9631,34,385,1,4288,-797,5,500,0.1,245
67883,9632,34,32,1,1768,-813,5,500,0.18,245
11043,9586,34,258,1,3692,116,5,500,0.12,245
23936,9195,34,85,1,2083,46,5,500,0.13,245
29521,9597,34,760,1,617,-7,5,500,0.17,245
31608,9369,34,195,1,1557,-10,5,500,0.18,245
37346,9117,34,17,1,1815,13,5,500,0.12,245
39273,9633,34,498,1,3499,-7,5,500,0.12,245
39976,9344,34,19,1,5828,-13,5,500,0.0,245
51263,9299,34,232,1,511,8,5,500,0.03,245
53348,9634,34,74,1,155,1,5,500,0.13,245
53998,9635,34,383,1,2747,1,5,500,0.2,245
61373,9636,34,287,1,5829,-72,5,500,0.07,245
1198,9398,34,213,1,395,883,5,500,0.2,245
1903,9637,34,814,1,5747,876,5,500,0.13,245
2936,9134,34,725,1,4033,877,5,500,0.01,245
7305,9584,34,859,1,2483,841,5,500,0.12,245
7565,9593,34,135,1,384,839,5,500,0.0,245
9326,9638,34,300,1,1266,-103,5,500,0.0,245
9386,9639,34,300,1,1947,-82,5,500,0.18,245
13008,9640,34,318,1,2663,-49,5,500,0.25,245
23378,9641,34,452,1,4791,32,5,500,0.15,245
29068,9237,34,515,1,1887,52,5,500,0.25,245
39551,9642,34,281,1,2115,1,5,500,0.16,245
43373,9643,34,160,1,4433,46,5,500,0.17,245
43816,9644,34,726,1,2144,57,5,500,0.0,245
51243,9645,34,232,1,893,-28,5,500,0.04,245
51563,9646,34,492,1,1837,-29,5,500,0.06,245
59096,9647,34,27,1,1273,42,5,500,0.07,245
61926,9648,34,233,1,3397,55,5,500,0.06,245
63321,9649,34,180,1,3453,70,5,500,0.13,245
65251,9650,34,227,1,3006,46,5,500,0.1,245
9393,9651,34,914,1,2414,4,5,500,0.16,245
9733,9652,34,471,1,3591,4,5,500,0.04,245
13206,9653,34,271,1,4966,2,5,500,0.12,245
17831,9337,34,222,1,1373,2,5,500,0.17,245
17876,9654,34,222,1,2544,2,5,500,0.16,245
19936,9257,34,347,1,418,2,5,500,0.03,245
25065,9354,34,518,1,2924,6,5,500,0.1,245
25593,9429,34,302,1,5040,4,5,500,0.1,245
25593,9429,34,302,1,5040,4,5,500,0.12,245
33081,9164,34,325,1,3050,2,5,500,0.16,245
33536,9655,34,805,1,869,2,5,500,0.25,245
35905,9331,34,263,1,1558,6,5,500,0.09,245
37808,9219,34,486,1,2626,4,5,500,0.12,245
39336,9656,34,196,1,217,2,5,500,0.07,245
41305,9657,34,274,1,449,2,5,500,0.05,245
41398,9658,34,477,1,286,2,5,500,0.01,245
41583,9324,34,219,1,1137,4,5,500,0.16,245
43213,9659,34,522,1,5134,4,5,500,0.03,245
47323,9437,34,89,1,4309,4,5,500,0.13,245
47333,9438,34,89,1,4309,4,5,500,0.12,245
53393,9121,34,276,1,358,4,5,500,0.12,245
53526,9391,34,106,1,358,2,5,500,0.02,245
55016,9660,34,253,1,1231,2,5,500,0.03,245
57268,9661,34,370,1,481,4,5,500,0.02,245
61683,9662,34,480,1,1260,4,5,500,0.25,245
61831,9546,34,583,1,1260,2,5,500,0.1,245
67221,9663,34,315,1,2278,2,5,500,0.0,245
67235,9664,34,315,1,2344,6,5,500,0.25,245
67958,9503,34,495,1,1009,4,5,500,0.16,245
67981,9665,34,495,1,34,2,5,500,0.13,245
13303,9380,4,234,1,4198,4,3,150,0.0,125
19055,9666,4,547,1,5830,6,3,150,0.16,125
29065,9259,4,515,1,4228,6,3,150,0.03,125
33063,9473,4,325,1,1909,4,3,150,0.09,125
35061,9598,4,329,1,1475,2,3,150,0.13,125
39375,9667,4,196,1,2627,6,3,150,0.06,125
51936,9203,4,49,1,250,2,3,150,0.07,125
55338,9668,4,277,1,359,4,3,150,0.01,125
55528,9669,4,200,1,787,4,3,150,0.07,125
57553,9670,4,283,1,649,4,3,150,0.13,125
57553,9670,4,283,1,649,4,3,150,0.15,125
19095,9454,4,547,1,1305,-51,3,150,0.12,125
19375,9671,4,193,1,4616,-56,3,150,0.1,125
23621,9321,4,10,1,5831,-90,3,150,0.05,125
29338,9223,4,319,1,1789,-13,3,150,0.09,125
37236,9672,4,358,1,5832,-31,3,150,0.12,125
39551,9642,4,281,1,3553,-29,3,150,0.12,125
49896,9673,4,410,1,217,-152,3,150,0.04,125
53516,9601,4,106,1,2669,-140,3,150,0.17,125
5735,9674,4,399,1,1322,716,3,150,0.13,125
15351,9675,4,599,1,3344,710,3,150,0.12,125
23508,9676,4,296,1,5833,667,3,150,0.15,125
31315,9238,4,272,1,5834,-174,3,150,0.15,125
31593,9677,4,195,1,339,-170,3,150,0.02,125
43305,9678,4,414,1,742,-234,3,150,0.25,125
53236,9450,4,468,1,5835,-182,3,150,0.17,125
59086,9679,4,27,1,77,-82,3,150,0.2,125
59323,9680,4,130,1,979,-79,3,150,0.06,125
2791,9681,4,54,1,2197,875,3,150,0.04,125
3131,9682,4,248,1,3343,881,3,150,0.25,125
3155,9683,4,475,1,3317,887,3,150,0.18,125
4933,9684,4,621,1,1093,878,3,150,0.05,125
5558,9685,4,345,1,3627,884,3,150,0.06,125
7133,9583,4,438,1,405,871,3,150,0.1,125
8596,9686,4,798,1,1143,-118,3,150,0.0,125
17338,9687,4,481,1,4288,-94,3,150,0.13,125
19983,9688,4,347,1,3654,-117,3,150,0.09,125
31601,9689,4,195,1,1862,-85,3,150,0.0,125
33588,9690,4,261,1,247,-111,3,150,0.16,125
39586,9691,4,281,1,5836,-76,3,150,0.07,125
41895,9692,4,462,1,1992,-70,3,150,0.06,125
41921,9106,4,462,1,5837,-46,3,150,0.04,125
43023,9693,4,534,1,5838,-49,3,150,0.16,125
43833,9694,4,726,1,3914,-42,3,150,0.2,125
51563,9646,4,492,1,3200,-5,3,150,0.25,125
53325,9695,4,74,1,3658,8,3,150,0.13,125
55336,9148,4,277,1,1073,2,3,150,0.02,125
57033,9696,4,77,1,4972,33,3,150,0.05,125
61943,9152,4,224,1,1533,18,3,150,0.0,125
65948,9697,4,188,1,486,-29,3,150,0.16,125
67916,9698,4,457,1,5839,-12,3,150,0.05,125
7781,9305,4,792,1,5410,3,3,150,0.02,125
9391,9102,4,52,1,3284,5,3,150,0.05,125
9501,9306,4,422,1,2580,4,3,150,0.25,125
11276,9699,4,454,1,2031,6,3,150,0.06,125
11513,9700,4,793,1,5337,2,3,150,0.15,125
11681,9137,4,345,1,5799,2,3,150,0.01,125
13626,9284,4,150,1,870,6,3,150,0.02,125
23606,9180,4,278,1,5840,4,3,150,0.07,125
31913,9701,4,334,1,5841,2,3,150,0.05,125
33893,9104,4,598,1,2528,5,3,150,0.02,125
35628,9702,4,891,1,3955,0,3,150,0.18,125
39368,9703,4,312,1,5777,2,3,150,0.09,125
49931,9704,4,85,1,5842,5,3,150,0.03,125
53836,9705,4,589,1,2935,6,3,150,0.12,125
59246,9706,4,42,1,5843,4,3,150,0.13,125
59358,9360,4,43,1,46,6,3,150,0.04,125
63666,9707,4,742,1,4864,5,3,150,0.12,125
63811,9708,4,742,1,5673,2,3,150,0.05,125
65536,9709,4,65,1,2936,2,3,150,0.2,125
65536,9709,4,864,1,5450,3,3,150,0.25,125
3358,9710,4,790,1,3350,2,3,150,0.09,125
3736,9711,4,790,1,3350,2,3,150,0.1,125
7568,9712,4,504,1,1106,2,3,150,0.09,125
9133,9713,4,196,1,2115,4,3,150,0.25,125
13671,9381,4,238,1,2807,4,3,150,0.0,125
15281,9714,4,899,1,3894,2,3,150,0.15,125
17525,9462,4,899,1,3894,2,3,150,0.0,125
25398,9715,4,105,1,2669,0,3,150,0.13,125
35676,9716,4,410,1,1192,1,3,150,0.12,125
39878,9466,4,127,1,250,4,3,150,0.16,125
43006,9717,4,164,1,175,4,3,150,0.17,125
47536,9264,4,409,1,305,2,3,150,0.13,125
47823,9718,4,574,1,1215,4,3,150,0.17,125
47866,9719,4,200,1,3157,3,3,150,0.13,125
49326,9720,4,421,1,3201,3,3,150,0.15,125
51828,9721,4,868,1,482,2,3,150,0.18,125
55258,9374,4,902,1,4948,2,3,150,0.07,125
59568,9722,4,955,1,2229,2,3,150,0.17,125
61285,9723,4,255,1,486,2,3,150,0.02,125
67991,9724,4,495,1,34,2,3,150,0.02,125
313,9447,4,489,1,843,4,2,100,0.09,125
1583,9725,4,371,1,5410,4,2,100,0.15,125
5558,9685,4,345,1,537,4,2,100,0.03,125
7133,9583,4,438,1,5353,0,2,100,0.05,125
17873,9726,4,222,1,182,4,2,100,0.16,125
19555,9727,4,6,1,1940,6,2,100,0.13,125
21033,9463,4,226,1,4200,4,2,100,0.06,125
23975,9728,4,85,1,4981,6,2,100,0.0,125
23975,9728,4,85,1,4981,6,2,100,0.01,125
29835,9588,4,250,1,445,6,2,100,0.25,125
35018,9729,4,329,1,779,4,2,100,0.06,125
35098,9730,4,417,1,1060,4,2,100,0.25,125
57945,9731,4,201,1,2379,6,2,100,0.17,125
996,9732,4,332,1,1819,2,2,100,0.25,125
7135,9733,4,438,1,2645,2,2,100,0.04,125
19248,9319,4,335,1,4415,2,2,100,0.04,125
27583,9355,4,13,1,2149,2,2,100,0.15,125
35611,9734,4,16,1,3217,2,2,100,0.16,125
39076,9540,4,618,1,2556,2,2,100,0.12,125
39231,9735,4,549,1,1250,2,2,100,0.2,125
39355,9168,4,196,1,658,2,2,100,0.03,125
39818,9541,4,285,1,466,2,2,100,0.06,125
43856,9736,4,239,1,1035,2,2,100,0.01,125
53898,9479,4,292,1,4957,2,2,100,0.25,125
55216,9737,4,574,1,1797,2,2,100,0.1,125
55946,9738,4,128,1,814,2,2,100,0.09,125
59806,9739,4,289,1,4342,2,2,100,0.12,125
59806,9739,4,289,1,4342,2,2,100,0.13,125
63396,9740,4,211,1,970,2,2,100,0.07,125
1356,9741,4,366,1,572,2,2,100,0.13,125
2103,9742,4,268,1,345,4,2,100,0.17,125
5155,9743,4,415,1,2731,6,2,100,0.12,125
5703,9363,4,399,1,723,4,2,100,0.1,125
11655,9744,4,153,1,432,6,2,100,0.09,125
17601,9745,4,138,1,1912,2,2,100,0.13,125
17606,9746,4,138,1,1912,2,2,100,0.12,125
17688,9402,4,171,1,1373,4,2,100,0.07,125
19915,9747,4,576,1,2804,6,2,100,0.09,125
21276,9138,4,514,1,2666,2,2,100,0.05,125
25848,9748,4,218,1,352,4,2,100,0.17,125
43526,9749,4,473,1,171,2,2,100,0.17,125
45583,9225,4,244,1,1775,4,2,100,0.13,125
51985,9173,4,49,1,949,6,2,100,0.02,125
55673,9375,4,186,1,1002,4,2,100,0.07,125
57553,9670,4,283,1,649,4,2,100,0.06,125
61236,9750,4,254,1,321,2,2,100,0.04,125
63605,9426,4,30,1,31,6,2,100,0.17,125
2505,9563,4,429,1,430,6,2,100,0.06,125
2558,9133,4,53,1,3000,4,2,100,0.01,125
11661,9751,4,153,1,2559,2,2,100,0.07,125
15285,9752,4,191,1,2078,6,2,100,0.02,125
17891,9403,4,424,1,2107,2,2,100,0.09,125
19046,9211,4,547,1,2992,2,2,100,0.02,125
23525,9456,4,296,1,3382,6,2,100,0.16,125
25205,9753,4,595,1,4791,6,2,100,0.18,125
29385,9754,4,319,1,474,6,2,100,0.1,125
29863,9755,4,250,1,475,4,2,100,0.18,125
31293,9529,4,70,1,302,4,2,100,0.15,125
41916,9131,4,462,1,917,2,2,100,0.18,125
43978,9756,4,105,1,2515,4,2,100,0.1,125
51671,9147,4,431,1,1000,2,2,100,0.09,125
53258,9757,4,468,1,1244,4,2,100,0.02,125
59568,9722,4,479,1,3835,4,2,100,0.07,125
63068,9758,4,203,1,1169,4,2,100,0.12,125
63876,9759,4,368,1,576,2,2,100,0.03,125
1751,9760,4,411,1,3198,2,2,100,0.2,125
8328,9515,4,112,1,2846,4,2,100,0.16,125
11635,9761,4,225,1,348,6,2,100,0.12,125
13645,9762,4,334,1,2876,6,2,100,0.09,125
13815,9763,4,249,1,577,6,2,100,0.2,125
13931,9764,4,420,1,2740,2,2,100,0.05,125
17935,9765,4,424,1,4109,6,2,100,0.06,125
21558,9766,4,101,1,975,4,2,100,0.04,125
21606,9767,4,482,1,1225,2,2,100,0.2,125
21621,9768,4,482,1,1225,2,2,100,0.17,125
23688,9405,4,265,1,340,4,2,100,0.03,125
23866,9769,4,266,1,341,2,2,100,0.1,125
25815,9770,4,503,1,3896,6,2,100,0.2,125
25815,9770,4,503,1,3896,6,2,100,0.25,125
33058,9771,4,325,1,851,4,2,100,0.04,125
33821,9166,4,15,1,15,2,2,100,0.13,125
35061,9598,4,329,1,1475,2,2,100,0.02,125
37695,9772,4,491,1,731,6,2,100,0.02,125
37941,9414,4,616,1,2626,2,2,100,0.25,125
37961,9773,4,45,1,2055,2,2,100,0.17,125
39816,9574,4,285,1,479,2,2,100,0.07,125
41015,9774,4,282,1,2408,6,2,100,0.01,125
41298,9775,4,274,1,2628,4,2,100,0.04,125
43588,9776,4,22,1,22,4,2,100,0.09,125
51386,9202,4,245,1,1907,2,2,100,0.25,125
57268,9661,4,370,1,481,4,2,100,0.04,125
59203,9777,4,340,1,29,4,2,100,0.13,125
63355,9778,4,180,1,1535,6,2,100,0.09,125
67073,9302,4,780,1,2278,4,2,100,0.02,125
67991,9724,4,495,1,34,2,2,100,0.05,125
3526,9779,4,1,1,830,2,4,200,0.15,125
5121,9780,4,793,1,3443,1,4,200,0.02,125
17945,9404,4,424,1,3945,6,4,200,0.18,125
19861,9338,4,264,1,2043,2,4,200,0.25,125
19901,9781,4,576,1,2632,2,4,200,0.18,125
25211,9782,4,341,1,3197,2,4,200,0.06,125
27203,9783,4,294,1,12,4,4,200,0.01,125
27391,9407,4,12,1,12,2,4,200,0.09,125
35268,9784,4,577,1,1226,4,4,200,0.05,125
39586,9691,4,281,1,1671,2,4,200,0.12,125
43023,9693,4,534,1,3408,0,4,200,0.25,125
47235,9785,4,223,1,527,6,4,200,0.01,125
55033,9786,4,253,1,305,4,4,200,0.02,125
55531,9787,4,200,1,221,2,4,200,0.1,125
63826,9788,4,255,1,486,2,4,200,0.12,125
65298,9789,4,256,1,829,0,4,200,0.05,125
3928,9790,4,516,1,1197,2,4,200,0.06,125
6788,9791,4,710,1,3334,4,4,200,0.01,125
7525,9792,4,501,1,5844,6,4,200,0.13,125
13316,9793,4,234,1,1429,0,4,200,0.16,125
17241,9794,4,117,1,3221,1,4,200,0.12,125
35283,9795,4,230,1,861,2,4,200,0.02,125
37223,9796,4,358,1,3484,2,4,200,0.0,125
39655,9142,4,439,1,3908,6,4,200,0.04,125
41948,9797,4,183,1,2428,2,4,200,0.13,125
43223,9798,4,522,1,2756,2,4,200,0.05,125
45608,9799,4,244,1,872,4,4,200,0.04,125
55268,9800,4,574,1,1797,2,4,200,0.07,125
61095,9801,4,433,1,3808,6,4,200,0.13,125
67508,9514,4,494,1,3220,2,4,200,0.09,125
356,9326,4,523,1,1143,2,4,200,0.16,125
11355,9564,4,259,1,913,6,4,200,0.13,125
11355,9564,4,259,1,913,6,4,200,0.12,125
13598,9802,4,427,1,832,4,4,200,0.2,125
15976,9803,4,327,1,1178,2,4,200,0.02,125
27965,9804,4,543,1,3012,6,4,200,0.04,125
31643,9341,4,195,1,914,4,4,200,0.01,125
43616,9805,4,22,1,3433,2,4,200,0.03,125
45081,9806,4,231,1,2025,2,4,200,0.07,125
49896,9673,4,410,1,3374,2,4,200,0.0,125
53521,9807,4,106,1,358,2,4,200,0.01,125
61253,9808,4,78,1,137,4,4,200,0.25,125
63326,9809,4,180,1,878,2,4,200,0.1,125
63845,9810,4,255,1,675,6,4,200,0.1,125
65948,9697,4,188,1,2594,4,4,200,0.16,125
33,9811,4,107,1,2539,2,4,200,0.16,125
918,9812,4,666,1,1082,4,4,200,0.25,125
5938,9364,4,569,1,2893,4,4,200,0.13,125
6555,9328,4,221,1,2235,6,4,200,0.13,125
7363,9619,4,3,1,4341,4,4,200,0.06,125
11538,9813,4,430,1,5845,2,4,200,0.2,125
11553,9814,4,430,1,3392,4,4,200,0.15,125
13301,9620,4,234,1,1429,0,4,200,0.17,125
17826,9352,4,222,1,5296,2,4,200,0.02,125
21053,9815,4,226,1,364,2,4,200,0.18,125
21341,9816,4,235,1,2772,2,4,200,0.25,125
21956,9817,4,350,1,460,2,4,200,0.01,125
23926,9552,4,85,1,4440,0,4,200,0.17,125
25205,9753,4,595,1,4791,6,4,200,0.07,125
25631,9528,4,307,1,1948,2,4,200,0.03,125
25648,9818,4,307,1,388,4,4,200,0.02,125
27368,9819,4,12,1,5846,0,4,200,0.13,125
33825,9820,4,15,1,4996,2,4,200,0.02,125
35061,9598,4,329,1,1475,2,4,200,0.0,125
35635,9821,4,504,1,2675,2,4,200,0.05,125
37046,9822,4,320,1,478,2,4,200,0.09,125
41551,9823,4,197,1,235,2,4,200,0.1,125
43353,9345,4,414,1,1536,4,4,200,0.2,125
49388,9446,4,241,1,343,4,4,200,0.0,125
49848,9824,4,252,1,304,4,4,200,0.04,125
51298,9420,4,232,1,4125,4,4,200,0.1,125
51641,9474,4,199,1,220,2,4,200,0.1,125
57553,9670,4,283,1,649,4,4,200,0.1,125
57671,9825,4,344,1,536,2,4,200,0.04,125
57861,9826,4,395,1,563,2,4,200,0.13,125
57995,9827,4,322,1,760,6,4,200,0.06,125
61581,9828,4,418,1,666,2,4,200,0.07,125
61838,9151,4,583,1,3316,4,4,200,0.16,125
63388,9505,4,211,1,322,4,4,200,0.04,125
63565,9829,4,29,1,3317,6,4,200,0.1,125
7381,9830,4,189,1,5477,4,4,200,0.05,125
15648,9831,4,399,1,859,6,4,200,0.25,125
21036,9832,4,914,1,2753,6,4,200,0.2,125
31986,9833,4,155,1,5237,6,4,200,0.01,125
35535,9834,4,420,1,5847,2,4,200,0.12,125
39286,9835,4,636,1,4371,3,4,200,0.07,125
47981,9836,4,424,1,3945,6,4,200,0.18,125
49015,9325,4,690,1,5848,5,4,200,0.2,125
67345,9837,4,688,1,5849,5,4,200,0.01,125
2338,9838,4,543,1,2137,4,4,200,0.1,125
7798,9568,4,919,1,2265,2,4,200,0.15,125
9393,9651,4,15,1,15,2,4,200,0.12,125
15861,9839,4,197,1,525,3,4,200,0.1,125
17578,9840,4,602,1,218,1,4,200,0.05,125
17601,9745,4,462,1,3027,5,4,200,0.03,125
17905,9841,4,862,1,3441,2,4,200,0.2,125
21648,9192,4,367,1,1477,4,4,200,0.18,125
27998,9842,4,331,1,856,2,4,200,0.0,125
29638,9843,4,963,1,697,6,4,200,0.12,125
29698,9844,4,963,1,1611,5,4,200,0.1,125
33821,9166,4,24,1,3988,5,4,200,0.03,125
37378,9845,4,777,1,770,5,4,200,0.12,125
43858,9846,4,703,1,2889,2,4,200,0.13,125
45063,9276,4,585,1,2537,6,4,200,0.09,125
45345,9847,4,795,1,4434,5,4,200,0.02,125
47916,9201,4,958,1,4169,6,4,200,0.01,125
49326,9720,4,738,1,78,2,4,200,0.07,125
53681,9577,4,706,1,2566,3,4,200,0.13,125
53955,9848,4,146,1,5010,5,4,200,0.17,125
67506,9849,4,998,1,1707,3,4,200,0.1,125
1326,9850,4,366,1,572,2,5,250,0.05,125
6763,9592,4,134,1,4127,4,5,250,0.01,125
8536,9851,4,506,1,4063,1,5,250,0.03,125
11553,9814,4,430,1,3392,4,5,250,0.05,125
11643,9852,4,225,1,145,4,5,250,0.25,125
17505,9853,4,295,1,147,6,5,250,0.13,125
17576,9854,4,138,1,1912,2,5,250,0.03,125
19915,9747,4,576,1,2804,6,5,250,0.03,125
21606,9767,4,482,1,1225,2,5,250,0.25,125
23253,9551,4,413,1,2854,4,5,250,0.13,125
23868,9596,4,266,1,3019,4,5,250,0.16,125
27368,9819,4,12,1,5846,0,5,250,0.16,125
29853,9855,4,250,1,5036,4,5,250,0.1,125
31543,9625,4,441,1,1351,4,5,250,0.09,125
31631,9856,4,195,1,216,2,5,250,0.03,125
31883,9857,4,324,1,5119,4,5,250,0.13,125
33311,9858,4,273,1,1733,2,5,250,0.16,125
35635,9821,4,504,1,2675,2,5,250,0.0,125
49848,9824,4,252,1,304,4,5,250,0.12,125
53251,9859,4,468,1,155,2,5,250,0.13,125
67683,9860,4,998,1,5850,4,5,250,0.13,125
67961,9557,4,495,1,34,2,5,250,0.25,125
996,9732,4,332,1,1819,2,5,250,0.16,125
2708,9861,4,412,1,5257,1,5,250,0.12,125
7196,9511,4,882,1,5851,2,5,250,0.12,125
15343,9862,4,191,1,3375,1,5,250,0.05,125
17066,9863,4,312,1,457,2,5,250,0.16,125
17328,9210,4,205,1,4107,4,5,250,0.01,125
25211,9782,4,341,1,3197,2,5,250,0.18,125
35268,9784,4,577,1,1226,4,5,250,0.09,125
49521,9562,4,403,1,3927,2,5,250,0.25,125
49583,9864,4,24,1,370,2,5,250,0.13,125
61288,9865,4,78,1,137,4,5,250,0.1,125
61983,9866,4,224,1,1542,4,5,250,0.2,125
63015,9867,4,187,1,189,1,5,250,0.25,125
65375,9868,4,447,1,82,6,5,250,0.16,125
65526,9869,4,385,1,1483,2,5,250,0.04,125
65526,9869,4,385,1,1483,2,5,250,0.03,125
575,9870,4,247,1,5852,6,5,250,0.16,125
653,9871,4,568,1,5853,4,5,250,0.05,125
836,9872,4,168,1,179,2,5,250,0.09,125
2321,9873,4,483,1,5053,2,5,250,0.18,125
6788,9791,4,710,1,3334,4,5,250,0.25,125
21593,9874,4,482,1,5854,0,5,250,0.0,125
21918,9875,4,9,1,727,1,5,250,0.13,125
25508,9181,4,507,1,5376,2,5,250,0.0,125
41675,9876,4,313,1,782,2,5,250,0.07,125
53306,9877,4,74,1,813,2,5,250,0.07,125
65016,9878,4,369,1,5855,0,5,250,0.2,125
1593,9132,4,371,1,3198,4,5,250,0.01,125
1928,9879,4,109,1,113,4,5,250,0.02,125
5723,9880,4,399,1,723,4,5,250,0.16,125
5791,9881,4,374,1,1764,2,5,250,0.15,125
7901,9882,4,316,1,2363,2,5,250,0.02,125
8101,9483,4,517,1,517,2,5,250,0.05,125
17528,9650,4,295,1,212,4,5,250,0.07,125
19043,9485,4,158,1,1307,4,5,250,0.06,125
19046,9211,4,547,1,2992,2,5,250,0.05,125
23948,9307,4,85,1,1179,4,5,250,0.05,125
23976,9883,4,85,1,530,2,5,250,0.03,125
27965,9804,4,543,1,3012,6,5,250,0.03,125
35216,9884,4,577,1,662,2,5,250,0.15,125
35393,9296,4,330,1,2431,4,5,250,0.25,125
35896,9885,4,579,1,2734,2,5,250,0.0,125
37803,9413,4,486,1,2626,4,5,250,0.2,125
39046,9886,4,306,1,2779,2,5,250,0.02,125
43816,9644,4,726,1,2669,2,5,250,0.05,125
45595,9200,4,244,1,1608,6,5,250,0.05,125
47011,9887,4,446,1,3320,2,5,250,0.25,125
49896,9673,4,410,1,3374,2,5,250,0.1,125
59293,9888,4,130,1,1397,4,5,250,0.16,125
61236,9750,4,254,1,321,2,5,250,0.12,125
63233,9889,4,664,1,835,4,5,250,0.06,125
63698,9890,4,461,1,486,4,5,250,0.18,125
67575,9891,4,228,1,415,6,5,250,0.18,125
4556,9892,4,168,1,5856,4,5,250,0.2,125
11373,9893,4,954,1,870,4,5,250,0.15,125
11373,9893,4,3,1,3178,5,5,250,0.13,125
13206,9653,4,112,1,2005,6,5,250,0.1,125
13626,9284,4,914,1,2006,2,5,250,0.05,125
