Order ID,Order Quantity,Shipping Time,Shipment Mode,Shipment Days - Scheduled,Delay Shipment,Customer Region,Customer Country,Warehouse Country,Order date,Order Year,Order Month,Order Day
5193,2,101,Standard Class,4,Late,Caribbean,Martinique,USA,2015-03-17 00:00:00,2015,3,17
8588,3,311,Standard Class,4,Late,Central America,Mexico,USA,2015-05-06 00:00:00,2015,5,6
13046,2,369,Same Day,3,Late,Southern Europe,Italy,USA,2015-07-10 00:00:00,2015,7,10
15201,2,457,Standard Class,4,Late,Western Europe,France,USA,2015-08-10 00:00:00,2015,8,10
19626,5,575,Standard Class,4,Late,Western Europe,Germany,USA,2015-10-14 00:00:00,2015,10,14
19678,3,585,First Class,1,Late,Southern Europe,Portugal,USA,2015-10-15 00:00:00,2015,10,15
19943,4,585,First Class,1,Late,Western Europe,Germany,USA,2015-10-19 00:00:00,2015,10,19
21873,4,558,Standard Class,4,Late,Oceania,Australia,USA,2015-11-16 00:00:00,2015,11,16
33556,3,-449,Standard Class,4,On time,West of USA,USA,USA,2016-05-04 00:00:00,2016,5,4
35023,4,-419,Second Class,2,On time,East of USA,USA,USA,2016-05-26 00:00:00,2016,5,26
37371,4,-347,Same Day,3,On time,West of USA,USA,USA,2016-06-29 00:00:00,2016,6,29
41375,2,-360,Standard Class,4,On time,West Asia,Palestine,USA,2016-08-26 00:00:00,2016,8,26
45975,4,-338,Second Class,2,On time,West Asia,Turkey,USA,2016-11-02 00:00:00,2016,11,2
47328,3,-337,Second Class,2,On time,South Asia,Iran,USA,2016-11-21 00:00:00,2016,11,21
53065,4,-283,Standard Class,4,On time,Central America,Mexico,USA,2017-02-13 00:00:00,2017,2,13
53565,2,-283,Standard Class,4,On time,Caribbean,Dominican Republic,USA,2017-02-20 00:00:00,2017,2,20
55898,2,-297,Standard Class,4,On time,Central America,Honduras,USA,2017-03-26 00:00:00,2017,3,26
59626,3,-163,First Class,1,On time,Central America,Guatemala,USA,2017-05-20 00:00:00,2017,5,20
61358,4,-63,Second Class,2,On time,South America,Brazil,USA,2017-06-14 00:00:00,2017,6,14
61381,5,-50,Standard Class,4,On time,South America,Brazil,USA,2017-06-15 00:00:00,2017,6,15
63358,2,-40,Same Day,3,On time,Western Europe,Germany,USA,2017-07-13 00:00:00,2017,7,13
67243,3,3,Same Day,3,On time,Western Europe,Germany,USA,2017-09-08 00:00:00,2017,9,8
67361,2,2,Standard Class,4,On time,Northern Europe,United Kingdom,USA,2017-09-10 00:00:00,2017,9,10
815,5,1,Same Day,3,On time,South America,Venezuela,USA,2015-01-12 00:00:00,2015,1,12
3906,5,2,Second Class,2,On time,South America,Brazil,USA,2015-02-27 00:00:00,2015,2,27
6303,5,4,Standard Class,4,On time,Central America,Panama,USA,2015-04-02 00:00:00,2015,4,2
6351,5,2,Second Class,2,On time,South America,Peru,USA,2015-04-03 00:00:00,2015,4,3
8755,5,6,Second Class,2,Late,South America,Brazil,USA,2015-05-08 00:00:00,2015,5,8
13611,2,2,Standard Class,4,On time,Southern Europe,Italy,USA,2015-07-18 00:00:00,2015,7,18
13925,5,6,Second Class,2,Late,Western Europe,France,USA,2015-07-23 00:00:00,2015,7,23
17295,3,6,Standard Class,4,Late,Southern Europe,Spain,USA,2015-09-10 00:00:00,2015,9,10
19395,3,2,First Class,1,Late,Northern Europe,Sweden,USA,2015-10-11 00:00:00,2015,10,11
19815,3,6,Second Class,2,Late,Southern Europe,Spain,USA,2015-10-17 00:00:00,2015,10,17
23681,2,2,Standard Class,4,On time,South Asia,India,USA,2015-12-12 00:00:00,2015,12,12
23698,4,4,Standard Class,4,On time,Eastern Asia,China,USA,2015-12-12 00:00:00,2015,12,12
23941,2,2,First Class,1,Late,Oceania,Australia,USA,2015-12-16 00:00:00,2015,12,16
27606,5,2,Second Class,2,On time,Oceania,Australia,USA,2016-02-07 00:00:00,2016,2,7
29271,4,2,Standard Class,4,On time,South Asia,India,USA,2016-03-03 00:00:00,2016,3,3
31241,4,2,Second Class,2,On time,Oceania,New zealand,USA,2016-04-01 00:00:00,2016,4,1
31545,4,6,Standard Class,4,Late,US Center,USA,USA,2016-04-05 00:00:00,2016,4,5
31948,5,4,Standard Class,4,On time,East of USA,USA,USA,2016-04-11 00:00:00,2016,4,11
33313,3,2,First Class,1,Late,West of USA,USA,USA,2016-05-01 00:00:00,2016,5,1
33556,4,2,Standard Class,4,On time,West of USA,USA,USA,2016-05-04 00:00:00,2016,5,4
37845,3,6,Standard Class,4,Late,US Center,USA,USA,2016-07-06 00:00:00,2016,7,6
41325,3,2,First Class,1,Late,West Asia,Turkey,USA,2016-08-26 00:00:00,2016,8,26
43511,4,2,Standard Class,4,On time,West Asia,Turkey,USA,2016-09-27 00:00:00,2016,9,27
49603,3,4,Standard Class,4,On time,Southern Africa,South Africa,USA,2016-12-25 00:00:00,2016,12,25
49888,3,4,Standard Class,4,On time,West Asia,Turkey,USA,2016-12-29 00:00:00,2016,12,29
53908,2,1,Same Day,3,On time,South America,Brazil,USA,2017-02-25 00:00:00,2017,2,25
57246,2,2,Second Class,2,On time,Central America,Mexico,USA,2017-04-15 00:00:00,2017,4,15
278,2,3,Standard Class,4,On time,Central America,El Salvador,USA,2015-05-28 00:00:00,2015,5,28
8936,3,2,Standard Class,4,On time,Central America,Mexico,USA,2015-03-24 00:00:00,2015,3,24
9706,2,2,Standard Class,4,On time,Central America,Honduras,USA,2015-04-11 00:00:00,2015,4,11
13688,2,5,Standard Class,4,Late,Western Europe,Germany,USA,2015-05-21 00:00:00,2015,5,21
19393,5,5,First Class,1,Late,Western Europe,Germany,USA,2015-07-16 00:00:00,2015,7,16
21971,5,2,Standard Class,4,On time,Eastern Asia,South Korea,USA,2015-08-09 00:00:00,2015,8,9
33096,3,5,First Class,1,Late,US Center,USA,USA,2016-02-24 00:00:00,2016,2,24
43048,5,3,Standard Class,4,On time,Canada,Canada,USA,2016-06-20 00:00:00,2016,6,20
57603,3,0,Standard Class,4,On time,Central America,Panama,USA,2017-01-10 00:00:00,2017,1,10
2721,2,3,Same Day,3,On time,South America,Brazil,USA,2017-03-01 00:00:00,2017,3,1
6706,4,0,Standard Class,4,On time,Central America,Honduras,USA,2015-02-14 00:00:00,2015,2,14
8935,4,5,Standard Class,4,Late,Central America,Mexico,USA,2015-02-23 00:00:00,2015,2,23
13233,4,6,Standard Class,4,Late,Western Europe,Germany,USA,2015-05-11 00:00:00,2015,5,11
29225,3,1,Standard Class,4,On time,South Asia,India,USA,2016-03-05 00:00:00,2016,3,5
31068,2,3,Standard Class,4,On time,Oceania,New zealand,USA,2016-03-13 00:00:00,2016,3,13
33538,4,5,Standard Class,4,Late,East of USA,USA,USA,2016-03-25 00:00:00,2016,3,25
35396,3,2,Standard Class,4,On time,US Center,USA,USA,2016-07-15 00:00:00,2016,7,15
43243,4,2,Second Class,2,On time,Southern Africa,South Africa,USA,2016-09-22 00:00:00,2016,9,22
47041,3,5,Standard Class,4,Late,West Asia,Saudi Arabia,USA,2016-10-30 00:00:00,2016,10,30
49263,3,4,Standard Class,4,On time,West Africa,Nigeria,USA,2016-11-07 00:00:00,2016,11,7
49938,3,3,Second Class,2,Late,West Africa,Nigeria,USA,2016-12-19 00:00:00,2016,12,19
53661,2,3,Second Class,2,Late,Central America,Mexico,USA,2017-02-25 00:00:00,2017,2,25
57695,2,6,Second Class,2,Late,Central America,Mexico,USA,2017-04-22 00:00:00,2017,4,22
1106,5,2,Standard Class,4,On time,Caribbean,Jamaica,USA,2015-02-05 00:00:00,2015,2,5
1706,4,2,Standard Class,4,On time,Central America,Mexico,USA,2015-02-05 00:00:00,2015,2,5
7388,3,2,Standard Class,4,On time,South America,Colombia,USA,2015-05-19 00:00:00,2015,5,19
9363,2,6,Standard Class,4,Late,Caribbean,Haiti,USA,2015-07-13 00:00:00,2015,7,13
13648,2,2,Standard Class,4,On time,Western Europe,France,USA,2015-09-25 00:00:00,2015,9,25
15078,4,6,Standard Class,4,Late,Western Europe,France,USA,2015-10-24 00:00:00,2015,10,24
15941,4,3,First Class,1,Late,Western Europe,Germany,USA,2015-12-03 00:00:00,2015,12,3
21335,3,2,Standard Class,4,On time,Oceania,Australia,USA,2016-01-30 00:00:00,2016,1,30
33988,3,3,Same Day,3,On time,West of USA,USA,USA,2016-06-23 00:00:00,2016,6,23
47088,4,2,Second Class,2,On time,West Asia,Turkey,USA,2017-03-19 00:00:00,2017,3,19
53083,4,2,First Class,1,Late,South America,Brazil,USA,2015-02-05 00:00:00,2015,2,5
55818,5,4,Same Day,3,Late,Central America,Mexico,USA,2015-02-24 00:00:00,2015,2,24
8588,4,6,Standard Class,4,Late,Central America,Mexico,USA,2015-07-16 00:00:00,2015,7,16
27011,3,5,Second Class,2,Late,Southeast Asia,Cambodia,USA,2015-10-17 00:00:00,2015,10,17
27663,3,6,Standard Class,4,Late,Eastern Asia,China,USA,2015-10-23 00:00:00,2015,10,23
43546,4,3,Standard Class,4,On time,Southern Africa,South Africa,USA,2016-05-13 00:00:00,2016,5,13
47905,3,5,Standard Class,4,Late,Central Africa,Democratic Republic of Congo,USA,2016-06-06 00:00:00,2016,6,6
49878,4,5,Standard Class,4,Late,Eastern Europe,Ukraine,USA,2016-08-23 00:00:00,2016,8,23
53623,2,6,Standard Class,4,Late,Caribbean,Trinidad and Tobago,USA,2016-09-13 00:00:00,2016,9,13
19051,3,3,Standard Class,4,On time,Southern Europe,Spain,USA,2015-03-21 00:00:00,2015,3,21
23863,4,1,Second Class,2,On time,Oceania,Australia,USA,2015-07-03 00:00:00,2015,7,3
27291,4,6,Second Class,2,Late,South Asia,India,USA,2016-01-24 00:00:00,2016,1,24
29555,3,4,Standard Class,4,On time,Oceania,Australia,USA,2016-02-16 00:00:00,2016,2,16
41375,2,2,Standard Class,4,On time,West Asia,Palestine,USA,2016-07-11 00:00:00,2016,7,11
41923,4,6,Standard Class,4,Late,West Africa,Mali,USA,2016-08-06 00:00:00,2016,8,6
43823,5,4,Second Class,2,Late,West Asia,Turkey,USA,2016-09-06 00:00:00,2016,9,6
45016,2,6,Second Class,2,Late,North Africa,Algeria,USA,2016-09-13 00:00:00,2016,9,13
47358,2,2,Same Day,3,On time,West Africa,Liberia,USA,2016-09-27 00:00:00,2016,9,27
49033,3,6,Standard Class,4,Late,West Africa,Nigeria,USA,2016-11-30 00:00:00,2016,11,30
51035,2,3,First Class,1,Late,Eastern Europe,Poland,USA,2017-01-10 00:00:00,2017,1,10
53896,3,2,First Class,1,Late,Central America,Guatemala,USA,2017-01-11 00:00:00,2017,1,11
5501,3,-32,First Class,1,On time,South America,Brazil,USA,2015-03-22 00:00:00,2015,3,22
6351,2,-5,Second Class,2,On time,South America,Peru,USA,2015-04-03 00:00:00,2015,4,3
15941,5,2,First Class,1,Late,Western Europe,Germany,USA,2015-08-21 00:00:00,2015,8,21
23928,3,0,Same Day,3,On time,Oceania,Australia,USA,2015-12-16 00:00:00,2015,12,16
25671,5,2,Second Class,2,On time,Oceania,Australia,USA,2016-01-10 00:00:00,2016,1,10
31903,2,4,Second Class,2,Late,South of  USA,USA,USA,2016-04-10 00:00:00,2016,4,10
35956,2,2,Second Class,2,On time,East of USA,USA,USA,2016-06-08 00:00:00,2016,6,8
39075,4,6,Second Class,2,Late,West of USA,USA,USA,2016-07-24 00:00:00,2016,7,24
41933,2,0,Same Day,3,On time,Central Asia,Kazakhstan,USA,2016-09-04 00:00:00,2016,9,4
47336,3,2,Second Class,2,On time,Southern Europe,Croatia,USA,2016-11-21 00:00:00,2016,11,21
11573,3,4,Standard Class,4,On time,Western Europe,France,Puerto Rico,2015-06-18 00:00:00,2015,6,18
55066,2,2,Standard Class,4,On time,Central America,Mexico,Puerto Rico,2017-03-14 00:00:00,2017,3,14
898,4,4,Standard Class,4,On time,Caribbean,Dominican Republic,USA,2015-01-14 00:00:00,2015,1,14
2191,2,2,Standard Class,4,On time,Central America,El Salvador,USA,2015-02-01 00:00:00,2015,2,1
11353,5,4,Standard Class,4,On time,Northern Europe,United Kingdom,USA,2015-06-15 00:00:00,2015,6,15
11561,3,2,Standard Class,4,On time,Northern Europe,United Kingdom,USA,2015-06-18 00:00:00,2015,6,18
13351,4,2,Standard Class,4,On time,Northern Europe,United Kingdom,USA,2015-07-14 00:00:00,2015,7,14
13595,3,6,Standard Class,4,Late,Northern Europe,United Kingdom,USA,2015-07-18 00:00:00,2015,7,18
13601,3,2,Standard Class,4,On time,Western Europe,Germany,USA,2015-07-18 00:00:00,2015,7,18
13805,4,6,Standard Class,4,Late,Northern Europe,United Kingdom,USA,2015-07-21 00:00:00,2015,7,21
19223,2,4,Standard Class,4,On time,Northern Europe,United Kingdom,USA,2015-10-08 00:00:00,2015,10,8
19883,5,4,Standard Class,4,On time,Southern Europe,Spain,USA,2015-10-18 00:00:00,2015,10,18
21628,5,4,Standard Class,4,On time,Southeast Asia,Indonesia,USA,2015-11-12 00:00:00,2015,11,12
23891,2,2,Standard Class,4,On time,Eastern Asia,South Korea,USA,2015-12-15 00:00:00,2015,12,15
29038,5,4,Standard Class,4,On time,Southeast Asia,Indonesia,USA,2016-02-28 00:00:00,2016,2,28
29846,5,2,Standard Class,4,On time,Oceania,Australia,USA,2016-03-11 00:00:00,2016,3,11
29875,5,6,Standard Class,4,Late,Southeast Asia,Indonesia,USA,2016-03-12 00:00:00,2016,3,12
29968,5,4,Standard Class,4,On time,Oceania,Australia,USA,2016-03-13 00:00:00,2016,3,13
41825,5,6,Standard Class,4,Late,Southern Africa,South Africa,USA,2016-09-02 00:00:00,2016,9,2
41901,4,2,Standard Class,4,On time,West Africa,Cote d'Ivoire,USA,2016-09-03 00:00:00,2016,9,3
45383,2,4,Standard Class,4,On time,West Asia,Turkey,USA,2016-10-24 00:00:00,2016,10,24
47041,2,2,Standard Class,4,On time,West Asia,Saudi Arabia,USA,2016-11-17 00:00:00,2016,11,17
55553,4,4,Standard Class,4,On time,Central America,Mexico,USA,2017-03-21 00:00:00,2017,3,21
8355,5,2,First Class,1,Late,South America,Brazil,USA,2015-05-02 00:00:00,2015,5,2
17046,2,2,Standard Class,4,On time,Western Europe,Belgium,USA,2015-09-06 00:00:00,2015,9,6
33313,5,2,First Class,1,Late,West of USA,USA,USA,2016-05-01 00:00:00,2016,5,1
35816,5,2,Standard Class,4,On time,South of  USA,USA,USA,2016-06-06 00:00:00,2016,6,6
3193,2,4,Standard Class,4,On time,Central America,El Salvador,USA,2015-02-16 00:00:00,2015,2,16
9363,4,4,Standard Class,4,On time,Caribbean,Haiti,USA,2015-05-17 00:00:00,2015,5,17
13813,3,4,Standard Class,4,On time,Western Europe,France,USA,2015-07-21 00:00:00,2015,7,21
15215,4,6,Standard Class,4,Late,Western Europe,France,USA,2015-08-11 00:00:00,2015,8,11
19393,5,2,First Class,1,Late,Western Europe,Germany,USA,2015-10-11 00:00:00,2015,10,11
25678,4,4,Second Class,2,Late,South Asia,Bangladesh,USA,2016-01-10 00:00:00,2016,1,10
31303,4,4,Standard Class,4,On time,West of USA,USA,USA,2016-04-01 00:00:00,2016,4,1
33095,2,2,First Class,1,Late,West of USA,USA,USA,2016-04-28 00:00:00,2016,4,28
33843,5,4,Standard Class,4,On time,West of USA,USA,USA,2016-05-09 00:00:00,2016,5,9
37845,5,6,Standard Class,4,Late,US Center,USA,USA,2016-07-06 00:00:00,2016,7,6
41603,2,4,Standard Class,4,On time,Southern Africa,South Africa,USA,2016-08-30 00:00:00,2016,8,30
45221,5,2,First Class,1,Late,North Africa,Morocco,USA,2016-10-22 00:00:00,2016,10,22
51855,2,6,Standard Class,4,Late,Caribbean,Cuba,USA,2017-01-26 00:00:00,2017,1,26
57041,4,1,Same Day,3,On time,Central America,Panama,USA,2017-04-12 00:00:00,2017,4,12
278,5,3,Standard Class,4,On time,Central America,El Salvador,USA,2015-01-31 00:00:00,2015,1,31
295,5,3,Standard Class,4,On time,Central America,Mexico,USA,2015-02-06 00:00:00,2015,2,6
898,5,2,Standard Class,4,On time,Caribbean,Dominican Republic,USA,2015-02-22 00:00:00,2015,2,22
1195,5,2,Standard Class,4,On time,Caribbean,Dominican Republic,USA,2015-05-11 00:00:00,2015,5,11
1363,5,4,Standard Class,4,On time,Central America,El Salvador,USA,2015-06-05 00:00:00,2015,6,5
1735,5,3,Standard Class,4,On time,Central America,Nicaragua,USA,2015-06-07 00:00:00,2015,6,7
1766,5,2,Standard Class,4,On time,South America,Brazil,USA,2015-06-10 00:00:00,2015,6,10
3556,5,0,Standard Class,4,On time,Central America,Honduras,USA,2016-03-16 00:00:00,2016,3,16
5535,5,2,Second Class,2,On time,South America,Argentina,USA,2016-08-07 00:00:00,2016,8,7
13046,5,3,Same Day,3,On time,Southern Europe,Italy,USA,2017-05-13 00:00:00,2017,5,13
13306,5,0,Standard Class,4,On time,Southern Europe,Portugal,USA,2017-06-25 00:00:00,2017,6,25
13315,5,2,Standard Class,4,On time,Southern Europe,Italy,USA,2017-06-27 00:00:00,2017,6,27
13595,5,2,Standard Class,4,On time,Northern Europe,United Kingdom,USA,2017-07-02 00:00:00,2017,7,2
13811,5,2,Standard Class,4,On time,Northern Europe,Finland,USA,2017-07-25 00:00:00,2017,7,25
15073,5,2,Standard Class,4,On time,Western Europe,France,USA,2017-08-11 00:00:00,2017,8,11
19308,5,3,Standard Class,4,On time,Western Europe,France,USA,2015-07-22 00:00:00,2015,7,22
21953,5,2,Standard Class,4,On time,Oceania,Australia,USA,2015-11-20 00:00:00,2015,11,20
25335,5,2,Standard Class,4,On time,Eastern Asia,South Korea,USA,2016-03-10 00:00:00,2016,3,10
31693,5,2,Standard Class,4,On time,East of USA,USA,USA,2016-10-22 00:00:00,2016,10,22
31933,5,1,Second Class,2,On time,West of USA,USA,USA,2016-10-26 00:00:00,2016,10,26
33248,5,2,Second Class,2,On time,East of USA,USA,USA,2017-01-14 00:00:00,2017,1,14
33271,5,4,Standard Class,4,On time,US Center,USA,USA,2017-01-15 00:00:00,2017,1,15
39543,5,5,Second Class,2,Late,US Center,USA,USA,2017-08-04 00:00:00,2017,8,4
41365,5,4,Standard Class,4,On time,West Africa,Nigeria,USA,2015-01-05 00:00:00,2015,1,5
43601,5,6,Standard Class,4,Late,North Africa,Sudan,USA,2015-01-18 00:00:00,2015,1,18
45273,5,3,First Class,1,Late,Eastern Europe,Ukraine,USA,2015-02-10 00:00:00,2015,2,10
45286,5,2,Standard Class,4,On time,West Asia,Turkey,USA,2015-02-21 00:00:00,2015,2,21
45545,5,6,Same Day,3,Late,West Asia,Qatar,USA,2015-02-21 00:00:00,2015,2,21
45855,5,6,First Class,1,Late,West Africa,Cote d'Ivoire,USA,2015-02-23 00:00:00,2015,2,23
51031,5,6,First Class,1,Late,West Asia,Turkey,USA,2015-04-13 00:00:00,2015,4,13
51063,5,2,Second Class,2,On time,East Africa,Zambia,USA,2015-04-21 00:00:00,2015,4,21
51361,5,6,Standard Class,4,Late,South America,Brazil,USA,2015-04-27 00:00:00,2015,4,27
51508,5,2,Standard Class,4,On time,Caribbean,Dominican Republic,USA,2015-05-02 00:00:00,2015,5,2
51675,5,6,Standard Class,4,Late,South America,Peru,USA,2015-05-07 00:00:00,2015,5,7
51995,5,4,Second Class,2,Late,Central America,Mexico,USA,2015-05-19 00:00:00,2015,5,19
53018,5,4,Same Day,3,Late,South America,Colombia,USA,2015-05-30 00:00:00,2015,5,30
57963,5,6,Standard Class,4,Late,Central America,Honduras,USA,2015-07-14 00:00:00,2015,7,14
59341,5,4,Standard Class,4,On time,Central America,Mexico,USA,2015-08-09 00:00:00,2015,8,9
61081,5,3,Standard Class,4,On time,Central America,Honduras,USA,2015-09-05 00:00:00,2015,9,5
63938,5,5,Second Class,2,Late,Northern Europe,United Kingdom,USA,2015-10-10 00:00:00,2015,10,10
65321,5,4,First Class,1,Late,Western Europe,Germany,USA,2015-11-17 00:00:00,2015,11,17
67238,5,5,Standard Class,4,Late,Northern Europe,Finland,USA,2015-11-17 00:00:00,2015,11,17
67315,5,5,Second Class,2,Late,Northern Europe,United Kingdom,USA,2015-11-30 00:00:00,2015,11,30
67368,5,4,Standard Class,4,On time,Western Europe,Germany,USA,2015-12-29 00:00:00,2015,12,29
59898,5,4,Standard Class,4,On time,Central America,Mexico,Puerto Rico,2016-01-11 00:00:00,2016,1,11
1591,5,6,Second Class,2,Late,South America,Brazil,USA,2016-01-16 00:00:00,2016,1,16
7551,5,4,Standard Class,4,On time,Central America,Mexico,USA,2016-02-29 00:00:00,2016,2,29
7965,5,6,Standard Class,4,Late,South America,Brazil,USA,2016-03-01 00:00:00,2016,3,1
11533,5,4,Standard Class,4,On time,Western Europe,France,USA,2016-04-14 00:00:00,2016,4,14
21873,5,3,Standard Class,4,On time,Oceania,Australia,USA,2016-08-18 00:00:00,2016,8,18
27663,5,2,Standard Class,4,On time,Eastern Asia,China,USA,2016-09-28 00:00:00,2016,9,28
35306,5,2,Standard Class,4,On time,West of USA,USA,USA,2017-01-08 00:00:00,2017,1,8
41618,5,3,Standard Class,4,On time,South Asia,Iran,USA,2017-02-19 00:00:00,2017,2,19
41981,5,3,Second Class,2,Late,East Africa,Madagascar,USA,2017-02-23 00:00:00,2017,2,23
41981,5,4,Second Class,2,Late,East Africa,Madagascar,USA,2017-03-06 00:00:00,2017,3,6
47683,5,3,Standard Class,4,On time,Canada,Canada,USA,2017-04-23 00:00:00,2017,4,23
53823,5,2,First Class,1,Late,Central America,Guatemala,USA,2017-06-03 00:00:00,2017,6,3
57908,5,6,Standard Class,4,Late,Central America,Guatemala,USA,2017-07-10 00:00:00,2017,7,10
67231,5,5,First Class,1,Late,Western Europe,Germany,USA,2017-09-08 00:00:00,2017,9,8
5758,2,6,Second Class,2,Late,Caribbean,Dominican Republic,USA,2015-02-04 00:00:00,2015,2,4
6168,2,2,Second Class,2,On time,Central America,Mexico,USA,2015-02-05 00:00:00,2015,2,5
13065,2,2,Second Class,2,On time,Western Europe,France,USA,2015-03-20 00:00:00,2015,3,20
19268,2,3,First Class,1,Late,Western Europe,France,USA,2015-07-19 00:00:00,2015,7,19
21521,2,5,Second Class,2,Late,Eastern Asia,China,USA,2015-08-07 00:00:00,2015,8,7
23981,2,5,Second Class,2,Late,South Asia,India,USA,2015-09-22 00:00:00,2015,9,22
25958,2,4,Second Class,2,Late,Southeast Asia,Indonesia,Puerto Rico,2015-10-16 00:00:00,2015,10,16
33096,2,3,First Class,1,Late,US Center,USA,USA,2015-12-15 00:00:00,2015,12,15
33868,2,3,Second Class,2,Late,US Center,USA,USA,2015-12-22 00:00:00,2015,12,22
33923,2,5,Same Day,3,Late,East of USA,USA,USA,2015-12-29 00:00:00,2015,12,29
33948,2,2,Same Day,3,On time,West of USA,USA,USA,2016-01-09 00:00:00,2016,1,9
37668,2,5,Second Class,2,Late,East of USA,USA,USA,2016-02-27 00:00:00,2016,2,27
39075,2,2,Second Class,2,On time,West of USA,USA,USA,2016-04-04 00:00:00,2016,4,4
39543,2,3,Second Class,2,Late,US Center,USA,USA,2016-04-07 00:00:00,2016,4,7
47923,2,5,First Class,1,Late,Central Africa,Angola,USA,2016-05-29 00:00:00,2016,5,29
51345,2,2,First Class,1,Late,Central America,Honduras,USA,2016-07-06 00:00:00,2016,7,6
55306,2,2,Same Day,3,On time,Caribbean,Dominican Republic,USA,2016-07-25 00:00:00,2016,7,25
59275,2,2,Same Day,3,On time,Central America,Nicaragua,USA,2016-08-23 00:00:00,2016,8,23
59563,2,3,Second Class,2,Late,Central America,Mexico,USA,2016-08-24 00:00:00,2016,8,24
61343,2,2,First Class,1,Late,South America,Brazil,USA,2016-09-17 00:00:00,2016,9,17
63318,2,3,First Class,1,Late,Southern Europe,Italy,USA,2016-10-05 00:00:00,2016,10,5
67266,2,2,Second Class,2,On time,Northern Europe,United Kingdom,USA,2016-11-06 00:00:00,2016,11,6
67821,2,6,Same Day,3,Late,Western Europe,Germany,USA,2016-11-21 00:00:00,2016,11,21
17618,2,2,Standard Class,4,On time,Western Europe,Germany,USA,2017-01-29 00:00:00,2017,1,29
19386,2,6,Standard Class,4,Late,Western Europe,Germany,USA,2017-02-04 00:00:00,2017,2,4
25218,2,6,Standard Class,4,Late,South Asia,Afghanistan,Puerto Rico,2017-03-08 00:00:00,2017,3,8
27663,2,5,Standard Class,4,Late,Eastern Asia,China,USA,2017-03-30 00:00:00,2017,3,30
35381,2,5,Standard Class,4,Late,West of USA,USA,USA,2017-05-15 00:00:00,2017,5,15
47335,2,5,Standard Class,4,Late,Southern Europe,Croatia,USA,2017-07-06 00:00:00,2017,7,6
53568,2,4,Standard Class,4,On time,South America,Brazil,USA,2017-08-05 00:00:00,2017,8,5
65075,2,4,Standard Class,4,On time,Western Europe,France,USA,2015-04-01 00:00:00,2015,4,1
2355,2,2,Standard Class,4,On time,South America,Bolivia,USA,2015-05-27 00:00:00,2015,5,27
13845,2,2,Standard Class,4,On time,Northern Europe,Norway,USA,2015-10-01 00:00:00,2015,10,1
17221,2,2,Standard Class,4,On time,Northern Europe,United Kingdom,USA,2015-11-05 00:00:00,2015,11,5
17348,2,3,Standard Class,4,On time,Western Europe,France,USA,2015-11-10 00:00:00,2015,11,10
25596,2,3,Standard Class,4,On time,South Asia,India,USA,2016-02-09 00:00:00,2016,2,9
27696,2,3,Standard Class,4,On time,Southeast Asia,Malaysia,USA,2016-02-22 00:00:00,2016,2,22
37826,2,2,Standard Class,4,On time,US Center,USA,USA,2016-05-21 00:00:00,2016,5,21
39315,2,2,Standard Class,4,On time,West of USA,USA,USA,2016-06-17 00:00:00,2016,6,17
41901,2,3,Standard Class,4,On time,West Africa,Cote d'Ivoire,USA,2016-06-23 00:00:00,2016,6,23
45555,2,2,Standard Class,4,On time,West Africa,Togo,USA,2016-09-14 00:00:00,2016,9,14
47513,2,1,Standard Class,4,On time,West Asia,Yemen,USA,2016-10-04 00:00:00,2016,10,4
51666,2,5,Standard Class,4,Late,Caribbean,Dominican Republic,USA,2017-01-11 00:00:00,2017,1,11
53086,2,2,Standard Class,4,On time,Central America,Mexico,USA,2017-03-12 00:00:00,2017,3,12
55001,2,2,Standard Class,4,On time,Central America,Mexico,USA,2017-03-12 00:00:00,2017,3,12
57841,2,2,Standard Class,4,On time,Central America,Panama,USA,2017-05-06 00:00:00,2017,5,6
59803,2,3,Standard Class,4,On time,South America,Colombia,USA,2017-06-13 00:00:00,2017,6,13
63205,2,3,Standard Class,4,On time,Western Europe,France,USA,2017-08-23 00:00:00,2017,8,23
67866,2,0,Standard Class,4,On time,Southern Europe,Italy,USA,2017-09-17 00:00:00,2017,9,17
19323,4,2,Standard Class,4,On time,Southern Europe,Spain,Puerto Rico,2015-02-15 00:00:00,2015,2,15
33945,4,0,Standard Class,4,On time,US Center,USA,Puerto Rico,2015-03-06 00:00:00,2015,3,6
1195,4,2,Standard Class,4,On time,Caribbean,Dominican Republic,USA,2015-05-19 00:00:00,2015,5,19
6131,4,2,Standard Class,4,On time,Central America,El Salvador,USA,2016-01-05 00:00:00,2016,1,5
9785,4,2,Standard Class,4,On time,Caribbean,Cuba,USA,2016-03-25 00:00:00,2016,3,25
11851,4,2,Standard Class,4,On time,Western Europe,France,USA,2016-04-16 00:00:00,2016,4,16
13298,4,2,Standard Class,4,On time,Southern Europe,Italy,USA,2016-05-20 00:00:00,2016,5,20
13805,4,2,Standard Class,4,On time,Northern Europe,United Kingdom,USA,2016-09-15 00:00:00,2016,9,15
15973,4,2,Standard Class,4,On time,Northern Europe,Denmark,USA,2016-10-01 00:00:00,2016,10,1
21073,4,2,Standard Class,4,On time,Southeast Asia,Malaysia,USA,2017-04-24 00:00:00,2017,4,24
21083,4,2,Standard Class,4,On time,Eastern Asia,South Korea,USA,2017-04-27 00:00:00,2017,4,27
