CustomerID,Customer ID,Customer Market,Customer Region,Customer Country
8980,3004,Pacific Asia,Eastern Asia,China
8981,1778,Pacific Asia,Eastern Asia,China
8982,11769,Africa,Southern Africa,South Africa
8983,7334,Europe,Western Europe,Germany
8984,9142,LATAM,Central America,Mexico
8985,2185,LATAM,South America,Brazil
8986,5508,North America,East of USA,USA
8987,11416,Africa,West Africa,Nigeria
8988,8608,Pacific Asia,Southeast Asia,Malaysia
8989,9410,Pacific Asia,Eastern Asia,China
8990,5594,North America,East of USA,USA
8991,174,Europe,Southern Europe,Italy
8992,6617,Pacific Asia,Eastern Asia,China
8993,4951,LATAM,Central America,Panama
8994,6738,LATAM,Central America,Mexico
8995,8333,LATAM,Caribbean,Dominican Republic
8996,4078,LATAM,South America,Colombia
8997,5101,Europe,Southern Europe,Italy
8998,11451,North America,US Center,USA
8999,1568,LATAM,Central America,El Salvador
9000,4418,LATAM,Central America,Panama
9001,8821,Europe,Western Europe,Germany
9002,1661,Pacific Asia,Southeast Asia,Singapore
9003,5830,LATAM,Central America,Mexico
9004,855,LATAM,South America,Brazil
9005,1143,North America,US Center,USA
9006,259,North America,West of USA,USA
9007,12052,North America,West of USA,USA
9008,7718,LATAM,Central America,Mexico
9009,8842,LATAM,Central America,Nicaragua
9010,2146,LATAM,Central America,Mexico
9011,3691,LATAM,Caribbean,Jamaica
9012,5885,North America,US Center,USA
9013,9767,Europe,Northern Europe,United Kingdom
9014,7001,Africa,North Africa,Egypt
9015,11701,Pacific Asia,Southeast Asia,Singapore
9016,5157,North America,US Center,USA
9017,9830,Europe,Western Europe,Germany
9018,9349,Europe,Western Europe,Germany
9019,4549,LATAM,Central America,Mexico
9020,10709,Pacific Asia,West Asia,Syria
9021,2560,LATAM,South America,Argentina
9022,3442,LATAM,South America,Argentina
9023,4513,Europe,Western Europe,France
9024,2481,Pacific Asia,Southeast Asia,Indonesia
9025,2918,Pacific Asia,Eastern Asia,China
9026,11647,Pacific Asia,West Asia,Saudi Arabia
9027,2404,Europe,Western Europe,France
9028,5706,Pacific Asia,Oceania,Australia
9029,4899,Africa,North Africa,Morocco
9030,4422,LATAM,Central America,Mexico
9031,4380,Pacific Asia,South Asia,India
9032,7466,Pacific Asia,Southeast Asia,Vietnam
9033,7245,North America,Canada,Canada
9034,8689,North America,East of USA,USA
9035,6811,North America,West of USA,USA
9036,4450,North America,South of  USA,USA
9037,8140,North America,West of USA,USA
9038,4462,North America,East of USA,USA
9039,3553,LATAM,Central America,Mexico
9040,7813,LATAM,Central America,Mexico
9041,6785,LATAM,South America,Argentina
9042,8101,Pacific Asia,Oceania,Australia
9043,3691,North America,US Center,USA
9044,4249,Europe,Western Europe,Germany
9045,2194,LATAM,Caribbean,Cuba
9046,4232,Pacific Asia,South Asia,India
9047,8046,North America,West of USA,USA
9048,3648,Europe,Northern Europe,United Kingdom
9049,8654,Europe,Western Europe,France
9050,5612,Pacific Asia,South Asia,India
9051,9133,Europe,Eastern Europe,Romania
9052,174,LATAM,Caribbean,Dominican Republic
9053,8693,LATAM,South America,Brazil
9054,5220,LATAM,Central America,El Salvador
9055,12234,Europe,Western Europe,France
9056,3841,North America,East of USA,USA
9057,3859,Africa,East Africa,Zambia
9058,2961,Europe,Southern Europe,Spain
9059,3155,LATAM,Central America,Guatemala
9060,612,LATAM,Central America,Nicaragua
9061,7014,LATAM,South America,Brazil
9062,6678,Europe,Northern Europe,United Kingdom
9063,12029,Pacific Asia,Eastern Asia,China
9064,4078,Europe,Northern Europe,United Kingdom
9065,10616,Europe,Eastern Europe,Russia
9066,6059,LATAM,South America,Brazil
9067,4045,Europe,Northern Europe,United Kingdom
9068,4735,Europe,Western Europe,Germany
9069,9586,Pacific Asia,Southeast Asia,Indonesia
9070,1167,Europe,Southern Europe,Italy
9071,8333,Africa,North Africa,Algeria
9072,11097,North America,Canada,Canada
9073,12092,Europe,Northern Europe,United Kingdom
9074,5813,Europe,Southern Europe,Spain
9075,12295,Pacific Asia,South Asia,India
9076,2683,Africa,North Africa,Sudan
9077,10544,Europe,Eastern Europe,Romania
9078,11500,Europe,Western Europe,France
9079,8514,Europe,Western Europe,Netherlands
9080,5216,Pacific Asia,Oceania,New zealand
9081,5921,LATAM,Caribbean,Cuba
9082,3155,LATAM,Central America,El Salvador
9083,5743,Europe,Northern Europe,United Kingdom
9084,10931,LATAM,South America,Brazil
9085,10904,Europe,Southern Europe,Spain
9086,2293,Europe,Western Europe,Netherlands
9087,10296,Pacific Asia,South Asia,Pakistan
9088,1173,LATAM,South America,Argentina
9089,1423,Europe,Western Europe,Germany
9090,879,LATAM,South America,Argentina
9091,12305,Pacific Asia,South Asia,India
9092,11225,Pacific Asia,South Asia,India
9093,4841,North America,East of USA,USA
9094,7151,North America,West of USA,USA
9095,9251,North America,West of USA,USA
9096,1100,North America,West of USA,USA
9097,10925,Africa,North Africa,Egypt
9098,2392,Europe,Eastern Europe,Ukraine
9099,8295,LATAM,Central America,El Salvador
9100,7117,LATAM,Central America,Honduras
9101,1355,LATAM,Caribbean,Dominican Republic
9102,11551,LATAM,Central America,Mexico
9103,7582,Pacific Asia,South Asia,India
9104,8272,North America,US Center,USA
9105,3327,Africa,North Africa,Morocco
9106,4438,Europe,Eastern Europe,Hungary
9107,6517,Africa,Central Africa,Democratic Republic of Congo
9108,6300,Europe,Western Europe,France
9109,10348,Europe,Northern Europe,United Kingdom
9110,2300,Europe,Northern Europe,United Kingdom
9111,8372,Europe,Western Europe,Germany
9112,5450,Pacific Asia,Oceania,Australia
9113,11582,Pacific Asia,Eastern Asia,China
9114,4479,North America,South of  USA,USA
9115,7060,North America,East of USA,USA
9116,1936,North America,South of  USA,USA
9117,1744,North America,US Center,USA
9118,639,North America,US Center,USA
9119,6944,Africa,West Africa,Senegal
9120,7618,Pacific Asia,West Asia,Iraq
9121,4812,LATAM,South America,Brazil
9122,2604,LATAM,Central America,El Salvador
9123,4768,LATAM,South America,Brazil
9124,9469,LATAM,Central America,Mexico
9125,2909,LATAM,Caribbean,Cuba
9126,10331,LATAM,Central America,Panama
9127,6692,LATAM,Central America,Guatemala
9128,8237,Europe,Northern Europe,United Kingdom
9129,5670,Pacific Asia,Southeast Asia,Philippines
9130,11230,North America,South of  USA,USA
9131,3849,Africa,Southern Africa,South Africa
9132,4395,LATAM,South America,Brazil
9133,2835,LATAM,Caribbean,Jamaica
9134,422,LATAM,Caribbean,Cuba
9135,6119,LATAM,South America,Brazil
9136,6671,LATAM,Central America,Mexico
9137,12370,Europe,Western Europe,France
9138,9079,Pacific Asia,South Asia,India
9139,6487,Pacific Asia,Southeast Asia,Malaysia
9140,3194,North America,West of USA,USA
9141,10590,North America,West of USA,USA
9142,171,North America,West of USA,USA
9143,3358,Pacific Asia,West Asia,Azerbaijan
9144,10185,Pacific Asia,West Asia,Iraq
9145,9789,Europe,Northern Europe,Estonia
9146,8869,North America,Canada,Canada
9147,9000,LATAM,South America,Brazil
9148,7446,LATAM,South America,Brazil
9149,10348,LATAM,South America,Brazil
9150,568,LATAM,South America,Brazil
9151,80,Europe,Western Europe,France
9152,9785,Europe,Western Europe,Germany
9153,3733,Europe,Western Europe,Germany
9154,10136,Europe,Western Europe,Germany
9155,1073,Europe,Northern Europe,United Kingdom
9156,7175,Europe,Western Europe,Germany
9157,5865,LATAM,Caribbean,Dominican Republic
9158,9741,LATAM,Central America,Honduras
9159,6418,LATAM,Central America,Panama
9160,8578,Europe,Northern Europe,United Kingdom
9161,6809,Europe,Southern Europe,Italy
9162,225,Pacific Asia,South Asia,India
9163,11070,Pacific Asia,Eastern Asia,Hong Kong
9164,1288,North America,US Center,USA
9165,7260,North America,West of USA,USA
9166,6852,North America,US Center,USA
9167,2136,North America,East of USA,USA
9168,12102,North America,West of USA,USA
9169,9062,North America,East of USA,USA
9170,92,Africa,Southern Africa,South Africa
9171,11631,Pacific Asia,South Asia,Iran
9172,214,Pacific Asia,West Asia,Saudi Arabia
9173,214,LATAM,Central America,Mexico
9174,4084,LATAM,Central America,Mexico
9175,1624,LATAM,South America,Brazil
9176,2718,LATAM,Central America,Mexico
9177,3171,LATAM,Central America,Honduras
9178,7458,Pacific Asia,Eastern Asia,South Korea
9179,12154,Pacific Asia,South Asia,India
9180,9732,Pacific Asia,Eastern Asia,China
9181,3493,Pacific Asia,South Asia,India
9182,2464,Pacific Asia,Eastern Asia,China
9183,9690,Pacific Asia,Oceania,New zealand
9184,11526,North America,US Center,USA
9185,8205,Europe,Eastern Europe,Poland
9186,10626,Europe,Eastern Europe,Bulgaria
9187,1701,LATAM,South America,Brazil
9188,1657,LATAM,South America,Argentina
9189,9049,LATAM,Caribbean,Jamaica
9190,9395,Europe,Western Europe,France
9191,8418,Europe,Western Europe,Belgium
9192,5860,Pacific Asia,Oceania,Australia
9193,11593,Pacific Asia,South Asia,India
9194,4581,Pacific Asia,Oceania,Australia
9195,2148,Pacific Asia,Southeast Asia,Singapore
9196,3115,Pacific Asia,Southeast Asia,Singapore
9197,4420,Pacific Asia,Oceania,New zealand
9198,12384,Africa,West Africa,Nigeria
9199,5828,Pacific Asia,South Asia,Iran
9200,5848,Europe,Eastern Europe,Ukraine
9201,10757,Pacific Asia,South Asia,Iran
9202,5971,LATAM,South America,Brazil
9203,5622,LATAM,Central America,Mexico
9204,714,LATAM,Central America,Panama
9205,4939,LATAM,Central America,Mexico
9206,10538,LATAM,South America,Brazil
9207,9057,LATAM,South America,Chile
9208,7175,LATAM,Central America,Honduras
9209,8418,LATAM,Caribbean,Dominican Republic
9210,1404,Europe,Western Europe,France
9211,614,Europe,Western Europe,Germany
9212,11705,Pacific Asia,South Asia,India
9213,4092,Pacific Asia,Southeast Asia,Indonesia
9214,4929,Pacific Asia,South Asia,India
9215,9690,Pacific Asia,Oceania,Australia
9216,11857,North America,East of USA,USA
9217,5423,North America,US Center,USA
9218,11745,North America,West of USA,USA
9219,11576,North America,West of USA,USA
9220,10626,Pacific Asia,West Asia,Turkey
9221,9510,Europe,Western Europe,Germany
9222,1302,Europe,Southern Europe,Italy
9223,4579,Pacific Asia,Southeast Asia,Indonesia
9224,4907,North America,East of USA,USA
9225,12221,Europe,Eastern Europe,Russia
9226,2211,Pacific Asia,West Asia,Turkey
9227,1554,LATAM,Central America,Guatemala
9228,7285,LATAM,Caribbean,Dominican Republic
9229,9418,LATAM,Central America,Panama
9230,10096,Europe,Southern Europe,Italy
9231,5174,Europe,Western Europe,Germany
9232,1617,Europe,Western Europe,Switzerland
9233,6915,Europe,Northern Europe,United Kingdom
9234,12384,Pacific Asia,Southeast Asia,Malaysia
9235,10244,Pacific Asia,Oceania,Australia
9236,2136,Pacific Asia,South Asia,India
9237,10703,Pacific Asia,Eastern Asia,China
9238,3325,North America,West of USA,USA
9239,4759,North America,East of USA,USA
9240,7857,North America,West of USA,USA
9241,12225,Africa,North Africa,Morocco
9242,11593,Africa,East Africa,Madagascar
9243,7239,Africa,West Africa,Benin
9244,11738,Pacific Asia,South Asia,Iran
9245,767,LATAM,Central America,Mexico
9246,2833,LATAM,Caribbean,Cuba
9247,12221,Europe,Western Europe,France
9248,6939,Europe,Northern Europe,Norway
9249,1334,Pacific Asia,Southeast Asia,Indonesia
9250,11659,Pacific Asia,Oceania,Australia
9251,3793,Pacific Asia,Southeast Asia,Thailand
9252,2336,North America,West of USA,USA
9253,4907,Europe,Eastern Europe,Romania
9254,1285,LATAM,Central America,Panama
9255,1353,Europe,Western Europe,Germany
9256,1979,Europe,Southern Europe,Spain
9257,10235,Europe,Northern Europe,Sweden
9258,1056,Pacific Asia,Southeast Asia,Indonesia
9259,342,Pacific Asia,Oceania,Australia
9260,8179,Pacific Asia,South Asia,India
9261,487,North America,West of USA,USA
9262,5873,North America,West of USA,USA
9263,5089,Pacific Asia,South Asia,Iran
9264,6394,Africa,North Africa,Morocco
9265,3147,LATAM,Caribbean,Cuba
9266,6390,LATAM,Caribbean,Dominican Republic
9267,9388,Europe,Western Europe,France
9268,9467,Europe,Western Europe,Germany
9269,580,Europe,Southern Europe,Spain
9270,8127,Pacific Asia,Southeast Asia,Indonesia
9271,3235,Pacific Asia,Eastern Asia,China
9272,10651,North America,East of USA,USA
9273,7290,North America,US Center,USA
9274,3447,North America,US Center,USA
9275,3675,North America,East of USA,USA
9276,11487,Pacific Asia,West Asia,Iraq
9277,622,Europe,Eastern Europe,Ukraine
9278,607,Africa,West Africa,Togo
9279,9291,Africa,West Africa,Cote d'Ivoire
9280,434,LATAM,South America,Argentina
9281,5720,LATAM,Central America,El Salvador
9282,3070,LATAM,South America,Brazil
9283,1056,LATAM,Central America,Honduras
9284,1653,Europe,Southern Europe,Italy
9285,5113,Pacific Asia,Southeast Asia,Thailand
9286,9628,Pacific Asia,South Asia,India
9287,3857,North America,East of USA,USA
9288,9453,North America,Canada,Canada
9289,5160,Africa,North Africa,Morocco
9290,1916,LATAM,South America,Brazil
9291,2258,Europe,Southern Europe,Spain
9292,10585,Europe,Western Europe,Netherlands
9293,5385,Europe,Western Europe,France
9294,6671,North America,East of USA,USA
9295,4061,North America,South of  USA,USA
9296,2922,North America,US Center,USA
9297,9059,North America,East of USA,USA
9298,1873,Pacific Asia,West Asia,Turkey
9299,8915,Africa,North Africa,Algeria
9300,6434,LATAM,Central America,Panama
9301,8372,LATAM,Central America,Mexico
9302,7543,Europe,Western Europe,France
9303,7124,LATAM,South America,Paraguay
9304,3493,LATAM,Central America,Panama
9305,6300,LATAM,South America,Chile
9306,8174,LATAM,South America,Brazil
9307,5361,Pacific Asia,South Asia,India
9308,7177,Europe,Eastern Europe,Hungary
9309,8009,LATAM,South America,Brazil
9310,6566,Europe,Western Europe,France
9311,7838,LATAM,Central America,Mexico
9312,1210,LATAM,Central America,Panama
9313,1007,LATAM,Central America,Honduras
9314,10570,LATAM,Central America,El Salvador
9315,724,Europe,Western Europe,France
9316,11112,Europe,Southern Europe,Spain
9317,1453,Europe,Western Europe,Germany
9318,6905,Europe,Northern Europe,United Kingdom
9319,10067,Europe,Western Europe,France
9320,8093,Europe,Western Europe,Germany
9321,6300,Pacific Asia,Eastern Asia,China
9322,6102,Pacific Asia,Southeast Asia,Indonesia
9323,9628,Pacific Asia,Oceania,New zealand
9324,5236,Africa,East Africa,Kenya
9325,8724,Pacific Asia,South Asia,Iran
9326,2209,LATAM,South America,Venezuela
9327,8915,LATAM,Caribbean,Cuba
9328,8915,LATAM,Central America,Panama
9329,9499,Europe,Western Europe,Austria
9330,5622,Pacific Asia,South Asia,India
9331,7687,North America,East of USA,USA
9332,1934,Africa,North Africa,Morocco
9333,5199,LATAM,Central America,Mexico
9334,5011,LATAM,South America,Chile
9335,4136,LATAM,Caribbean,Dominican Republic
9336,4126,LATAM,Central America,Nicaragua
9337,8041,Europe,Western Europe,Germany
9338,205,Europe,Northern Europe,United Kingdom
9339,3382,Pacific Asia,South Asia,India
9340,830,Pacific Asia,South Asia,Afghanistan
9341,711,North America,East of USA,USA
9342,2501,North America,US Center,USA
9343,5519,North America,US Center,USA
9344,7426,North America,US Center,USA
9345,5149,Pacific Asia,West Asia,Turkey
9346,8288,LATAM,South America,Ecuador
9347,9032,LATAM,Central America,Mexico
9348,12236,LATAM,Central America,Guatemala
9349,7843,LATAM,Central America,Honduras
9350,9568,LATAM,South America,Bolivia
9351,10457,LATAM,South America,Chile
9352,12317,Europe,Western Europe,Germany
9353,11895,Europe,Northern Europe,Sweden
9354,9118,Pacific Asia,Southeast Asia,Vietnam
9355,4770,Pacific Asia,South Asia,Pakistan
9356,3102,Pacific Asia,South Asia,India
9357,6566,Pacific Asia,Oceania,Australia
9358,11982,North America,US Center,USA
9359,10030,LATAM,Central America,El Salvador
9360,11826,LATAM,Central America,Mexico
9361,2574,Europe,Western Europe,France
9362,4037,Europe,Western Europe,France
9363,5197,LATAM,Central America,Costa Rica
9364,9765,LATAM,Central America,Mexico
9365,6742,LATAM,Central America,Mexico
9366,7489,Europe,Northern Europe,United Kingdom
9367,207,Europe,Northern Europe,Finland
9368,1288,Pacific Asia,Oceania,New zealand
9369,12340,North America,West of USA,USA
9370,9789,North America,West of USA,USA
9371,9972,North America,West of USA,USA
9372,6806,Pacific Asia,South Asia,Iran
9373,5352,Africa,West Africa,Nigeria
9374,4731,LATAM,Central America,Mexico
9375,986,LATAM,Central America,Panama
9376,6726,Europe,Western Europe,Germany
9377,11310,LATAM,South America,Brazil
9378,5865,LATAM,Central America,Nicaragua
9379,2002,LATAM,South America,Brazil
9380,5924,Europe,Western Europe,France
9381,10225,Europe,Western Europe,France
9382,11674,Europe,Western Europe,Netherlands
9383,12033,Pacific Asia,Eastern Asia,China
9384,12238,Pacific Asia,Oceania,Australia
9385,8791,Pacific Asia,South Asia,India
9386,11714,Pacific Asia,Southeast Asia,Indonesia
9387,4163,Pacific Asia,Southeast Asia,Indonesia
9388,2332,North America,East of USA,USA
9389,4851,Africa,West Africa,Cote d'Ivoire
9390,12123,Pacific Asia,West Asia,Turkey
9391,10191,LATAM,Central America,Panama
9392,155,LATAM,South America,Brazil
9393,10340,LATAM,Central America,Mexico
9394,10538,Europe,Western Europe,France
9395,11498,Europe,Western Europe,France
9396,11166,LATAM,Central America,Mexico
9397,11292,LATAM,South America,Argentina
9398,182,LATAM,Central America,Mexico
9399,2773,LATAM,Central America,Mexico
9400,10898,Europe,Western Europe,France
9401,5644,Europe,Western Europe,Germany
9402,6173,Europe,Western Europe,France
9403,4482,Europe,Western Europe,Belgium
9404,5032,Europe,Western Europe,Germany
9405,12319,Pacific Asia,Eastern Asia,China
9406,3010,Pacific Asia,Southeast Asia,Philippines
9407,9296,Pacific Asia,Eastern Asia,China
9408,4796,Pacific Asia,South Asia,India
9409,2419,North America,West of USA,USA
9410,2152,North America,East of USA,USA
9411,4448,North America,East of USA,USA
9412,12181,North America,US Center,USA
9413,6181,North America,East of USA,USA
9414,8174,North America,West of USA,USA
9415,9808,North America,South of  USA,USA
9416,3715,North America,East of USA,USA
9417,5371,Pacific Asia,South Asia,Iran
9418,3091,Europe,Eastern Europe,Poland
9419,6939,Europe,Eastern Europe,Poland
9420,9272,LATAM,South America,Brazil
9421,7054,LATAM,Central America,El Salvador
9422,2344,LATAM,Central America,El Salvador
9423,10809,LATAM,Caribbean,Haiti
9424,8032,Europe,Western Europe,France
9425,4682,Europe,Southern Europe,Spain
9426,4459,Europe,Southern Europe,Italy
9427,8179,Europe,Western Europe,Germany
9428,4354,LATAM,Central America,Nicaragua
9429,7377,Pacific Asia,Southeast Asia,Malaysia
9430,1571,Pacific Asia,Eastern Asia,China
9431,3079,Pacific Asia,Eastern Asia,China
9432,11158,North America,US Center,USA
9433,4805,North America,East of USA,USA
9434,9772,North America,US Center,USA
9435,7631,North America,South of  USA,USA
9436,4859,Pacific Asia,West Asia,Iraq
9437,830,Europe,Eastern Europe,Hungary
9438,4812,Europe,Eastern Europe,Russia
9439,7849,Pacific Asia,West Asia,Iraq
9440,6208,Africa,North Africa,Sudan
9441,8787,LATAM,South America,Venezuela
9442,1934,LATAM,Central America,Mexico
9443,5556,LATAM,South America,Brazil
9444,11956,Pacific Asia,Southeast Asia,Indonesia
9445,1149,North America,West of USA,USA
9446,2451,Africa,West Africa,Nigeria
9447,7543,LATAM,Central America,Panama
9448,2693,LATAM,Central America,Mexico
9449,4302,North America,East of USA,USA
9450,5335,LATAM,South America,Brazil
9451,4191,LATAM,Central America,Honduras
9452,3147,Europe,Northern Europe,United Kingdom
9453,8668,LATAM,Central America,Honduras
9454,7148,Europe,Western Europe,Germany
9455,7883,Pacific Asia,Southeast Asia,Philippines
9456,3486,Pacific Asia,Oceania,Australia
9457,9541,Pacific Asia,Oceania,New zealand
9458,1502,Africa,Southern Africa,South Africa
9459,10807,LATAM,Caribbean,Cuba
9460,1951,Europe,Western Europe,France
9461,11466,Europe,Southern Europe,Spain
9462,849,Europe,Western Europe,France
9463,7049,Pacific Asia,Southeast Asia,Malaysia
9464,4838,Pacific Asia,Oceania,New zealand
9465,3478,North America,West of USA,USA
9466,4796,North America,US Center,USA
9467,2119,Africa,Southern Africa,South Africa
9468,5807,Africa,Central Africa,Democratic Republic of Congo
9469,9702,Africa,North Africa,Algeria
9470,9418,Europe,Western Europe,France
9471,10003,Europe,Western Europe,France
9472,3125,Europe,Southern Europe,Spain
9473,5087,North America,South of  USA,USA
9474,1334,LATAM,South America,Venezuela
9475,7005,Europe,Southern Europe,Portugal
9476,3771,Pacific Asia,Southeast Asia,Indonesia
9477,11950,North America,South of  USA,USA
9478,368,Pacific Asia,West Asia,Turkey
9479,5030,LATAM,Central America,Guatemala
9480,4191,Europe,Western Europe,France
9481,4731,LATAM,South America,Brazil
9482,10185,LATAM,Central America,Mexico
9483,8535,LATAM,Central America,Mexico
9484,1412,Europe,Western Europe,Germany
9485,7944,Europe,Northern Europe,United Kingdom
9486,4191,North America,East of USA,USA
9487,6184,Pacific Asia,West Asia,Iraq
9488,7620,Pacific Asia,Central Asia,Uzbekistan
9489,765,LATAM,South America,Brazil
9490,6065,Europe,Southern Europe,Italy
9491,9785,LATAM,Central America,El Salvador
9492,6355,LATAM,Central America,Panama
9493,11717,LATAM,South America,Brazil
9494,1500,Europe,Western Europe,France
9495,7444,Pacific Asia,Oceania,Australia
9496,551,North America,East of USA,USA
9497,12238,Pacific Asia,West Asia,Turkey
9498,7049,LATAM,Central America,Mexico
9499,5193,LATAM,South America,Colombia
9500,12266,LATAM,Central America,Mexico
9501,7215,LATAM,South America,Brazil
9502,9180,Europe,Western Europe,France
9503,11005,Europe,Western Europe,France
9504,5733,Europe,Western Europe,Germany
9505,9702,Europe,Western Europe,France
9506,9047,Europe,Northern Europe,Norway
9507,2654,Europe,Western Europe,France
9508,4973,Europe,Western Europe,France
9509,5865,LATAM,South America,Brazil
9510,5417,LATAM,Caribbean,Cuba
9511,9168,LATAM,Central America,El Salvador
9512,6411,Pacific Asia,Southeast Asia,Indonesia
9513,5553,Pacific Asia,South Asia,Pakistan
9514,3174,Europe,Southern Europe,Spain
9515,4304,LATAM,Central America,Guatemala
9516,4013,LATAM,Central America,Mexico
9517,3099,LATAM,Central America,Mexico
9518,5234,LATAM,Central America,Honduras
9519,6104,Europe,Northern Europe,United Kingdom
9520,10992,Europe,Northern Europe,United Kingdom
9521,11672,LATAM,South America,Argentina
9522,6949,LATAM,South America,Chile
9523,2277,LATAM,Caribbean,Cuba
9524,4166,Europe,Western Europe,Switzerland
9525,7687,Pacific Asia,Oceania,Australia
9526,1624,Pacific Asia,Southeast Asia,Indonesia
9527,11672,Pacific Asia,Eastern Asia,China
9528,2907,Pacific Asia,Oceania,Australia
9529,11532,Pacific Asia,Oceania,Australia
9530,8578,North America,East of USA,USA
9531,5733,Pacific Asia,West Asia,Turkey
9532,531,Pacific Asia,South Asia,Iran
9533,12011,Europe,Western Europe,Belgium
9534,5030,Europe,Southern Europe,Italy
9535,1582,LATAM,South America,Brazil
9536,9236,LATAM,Central America,Mexico
9537,328,Europe,Western Europe,France
9538,8989,Europe,Western Europe,Austria
9539,3838,Europe,Southern Europe,Italy
9540,5001,North America,South of  USA,USA
9541,2759,North America,East of USA,USA
9542,4579,Africa,Central Africa,Democratic Republic of Congo
9543,5793,Africa,Central Africa,Democratic Republic of Congo
9544,9521,LATAM,Central America,Panama
9545,7005,LATAM,South America,Brazil
9546,2652,Europe,Western Europe,Germany
9547,11576,Europe,Northern Europe,United Kingdom
9548,3083,Europe,Western Europe,Germany
9549,11633,Europe,Western Europe,France
9550,2693,Pacific Asia,Southeast Asia,Singapore
9551,11302,Pacific Asia,Southeast Asia,Vietnam
9552,3675,Pacific Asia,Oceania,Australia
9553,7151,Pacific Asia,Oceania,New zealand
9554,11653,North America,East of USA,USA
9555,9774,North America,East of USA,USA
9556,10473,LATAM,Caribbean,Cuba
9557,3532,Europe,Western Europe,France
9558,11171,LATAM,Caribbean,Cuba
9559,1243,Europe,Western Europe,Austria
9560,5071,Europe,Northern Europe,United Kingdom
9561,11352,Africa,West Africa,Nigeria
9562,9597,Pacific Asia,West Asia,Saudi Arabia
9563,2155,LATAM,South America,Venezuela
9564,4557,Europe,Southern Europe,Italy
9565,8161,Pacific Asia,South Asia,India
9566,6487,North America,East of USA,USA
9567,809,Europe,Northern Europe,United Kingdom
9568,7241,LATAM,Central America,Mexico
9569,10280,LATAM,Central America,El Salvador
9570,11005,Europe,Western Europe,Austria
9571,205,Europe,Southern Europe,Italy
9572,3311,Europe,Western Europe,France
9573,3099,Pacific Asia,Oceania,Australia
9574,785,North America,East of USA,USA
9575,3063,Africa,Southern Africa,South Africa
9576,7058,LATAM,Central America,Mexico
9577,11067,LATAM,Central America,Mexico
9578,2152,Europe,Southern Europe,Italy
9579,8335,Europe,Western Europe,Germany
9580,3033,Europe,Western Europe,Belgium
9581,439,LATAM,South America,Brazil
9582,6809,LATAM,South America,Bolivia
9583,551,LATAM,Caribbean,Cuba
9584,8578,LATAM,Central America,Panama
9585,6952,LATAM,Central America,Mexico
9586,11902,Europe,Western Europe,France
9587,1856,Pacific Asia,Oceania,Australia
9588,1920,Pacific Asia,Southeast Asia,Indonesia
9589,5470,Africa,West Africa,Senegal
9590,7054,Europe,Southern Europe,Spain
9591,976,LATAM,Central America,Mexico
9592,4953,LATAM,Central America,Mexico
9593,1117,LATAM,South America,Brazil
9594,1580,Europe,Northern Europe,United Kingdom
9595,10703,Europe,Western Europe,France
9596,5677,Pacific Asia,Oceania,Australia
9597,3147,Pacific Asia,Oceania,Australia
9598,6774,North America,US Center,USA
9599,5692,Pacific Asia,West Asia,Turkey
9600,9785,Pacific Asia,West Asia,Iraq
9601,4779,LATAM,Caribbean,Cuba
9602,7161,LATAM,Central America,Nicaragua
9603,5787,LATAM,Caribbean,Dominican Republic
9604,1582,LATAM,Central America,Mexico
9605,2224,Europe,Western Europe,Germany
9606,450,Europe,Northern Europe,Sweden
9607,8957,LATAM,Central America,Mexico
9608,9783,LATAM,Caribbean,Cuba
9609,1001,Europe,Western Europe,Germany
9610,10366,Pacific Asia,Eastern Asia,Japan
9611,8000,Pacific Asia,West Asia,Iraq
9612,8020,Africa,East Africa,Zambia
9613,714,Europe,Eastern Europe,Romania
9614,4400,Pacific Asia,West Asia,Turkey
9615,3672,Africa,West Africa,Senegal
9616,5371,LATAM,Central America,Mexico
9617,11902,LATAM,South America,Argentina
9618,5042,LATAM,Central America,Mexico
9619,6076,LATAM,Central America,Guatemala
9620,6946,Europe,Western Europe,France
9621,5414,Europe,Northern Europe,Finland
9622,5169,Europe,Western Europe,France
9623,3573,Europe,Western Europe,France
9624,7426,Pacific Asia,Southeast Asia,Malaysia
9625,8293,North America,US Center,USA
9626,1092,North America,West of USA,USA
9627,6594,North America,West of USA,USA
9628,1206,Europe,Southern Europe,Spain
9629,8957,Europe,Western Europe,France
9630,1621,Europe,Western Europe,Germany
9631,4311,Europe,Western Europe,France
9632,3418,Europe,Western Europe,Germany
9633,7514,North America,East of USA,USA
9634,7667,LATAM,South America,Argentina
9635,12398,LATAM,Central America,Mexico
9636,4238,LATAM,South America,Brazil
9637,10495,LATAM,Central America,Nicaragua
9638,12191,LATAM,Caribbean,Cuba
9639,653,LATAM,South America,Colombia
9640,1100,Europe,Western Europe,Netherlands
9641,2095,Pacific Asia,Southeast Asia,Indonesia
9642,2922,North America,West of USA,USA
9643,7356,Pacific Asia,Central Asia,Uzbekistan
9644,6245,Africa,West Africa,Nigeria
9645,6007,Africa,West Africa,Nigeria
9646,7701,LATAM,Central America,Mexico
9647,3593,LATAM,Caribbean,Cuba
9648,10393,Europe,Northern Europe,Sweden
9649,9957,Europe,Western Europe,France
9650,9019,Europe,Western Europe,Germany
9651,9923,LATAM,Caribbean,Dominican Republic
9652,12396,LATAM,Central America,Honduras
